_id,text
ObjectId(59fd5c33c1668e6f02250a7f),is there a general rule on how to start a topic here or do i just throw my thought and questions out there?
ObjectId(59fd5c33c1668e6f02250a80),❓ 🙋 How do I write an aggregate using mongoose feathers adapter?
ObjectId(59fd5c33c1668e6f02250a81),❓ 🙋 How do I send paramsFromClient using rest command line client?
ObjectId(59fd5c33c1668e6f02250a82),"Don't know if this helps but you can directly serve HTTPS how-do-i-set-up-https"" target=""_bank"">https://docs.feathersjs.com/faq/readme.html#how-do-i-set-up-https or I often use https://github.com/chimurai/http-proxy-middleware for redirect"
ObjectId(59fd5c33c1668e6f02250a83),"thanks got it working at localhost:3030, do you happen to know how to fix password authentication failed for user ""postgres"" i think this is because i set a password during installation.."
ObjectId(59fd5c33c1668e6f02250a84),"If you want to call an external HTTP service from a Feathers service then an easy way to do it is with ""request-promise"", here is a SO post and a blog article explaining how to do it: https://stackoverflow.com/questions/39894292/best-practice-for-calling-remote-rest-services-from-a-featherjs-application https://blog.feathersjs.com/using-feathersjs-to-make-your-existing-api-real-time-813f7c3fd892
I need a way to call remote REST-APIs from my FeatherJS (NodeJS framework based on Express) application. I have found several posts suggesting to use the request module which is fine: https://git...
Feathers is a powerful and flexible framework for building web apps from scratch. However, it’s not only useful for building brand new…"
ObjectId(59fd5c33c1668e6f02250a85),❓ 🙋 How do I send paramsFromClient using rest command line client?
ObjectId(59fd5c33c1668e6f02250a86),"Hey guys ! I would like to know if there is some webpack expert here ? I have build a little front with VueJS CLI (I know it’s more react here but the problem seems to be here with react-create-app). I wanted to serve a static pdf file onClick on a btn. But it’s not working. After some hours trying to figure it out I came to the fact that’s a webpack issue and how it render url for static file. I found this on S/O https://stackoverflow.com/questions/36643649/serving-static-pdf-with-react-webpack-file-loader But I have no clue how to implement it (I got error).
I'm serving up some static files like images and fonts, without any problem. When I try to do the same with a PDF file, I get an Error. ERROR in ./src/views/default/components/Footer.js c:\"
ObjectId(59fd5c33c1668e6f02250a87),"How do we separate a service’s REST endpoints from it’s interface to the database (model). I love how feathers sets this up automatically, but what about a service that I want to use internally in the codebase but don’t necessarily want to expose through REST endpoints."
ObjectId(59fd5c33c1668e6f02250a88),"How do I get user info from client? I can authenticate but I don't know how to get user info... The login success return the token... From docs, I did try this: feathersClient.passport.verifyJWT(response.accessToken); but *verifyJWT* doesn't exists in *passport*"
ObjectId(59fd5c33c1668e6f02250a89),"the feathers filter says connection is - ""the connected socket for which the data is being filtered. This is the feathers property from the Socket.io and Primus middleware and usually contains information like the connected user."" I was thinking it would be the actual socket. But its not. How do I access this object, and hang stuff on it ?"
ObjectId(59fd5c33c1668e6f02250a8a),❓ 🙋 How do I document socket endpoints?
ObjectId(59fd5c33c1668e6f02250a8b),"Ok, so I am using the feathers-client module, and have my JWT timing out in say 20 minutes... how do I force a refresh of the jwt without logging out ?"
ObjectId(59fd5c33c1668e6f02250a8c),"@sieabah I know, but unsure how to do this in a for loop of code"
ObjectId(59fd5c33c1668e6f02250a8d),❓ 🙋 How do I create pagination for my custom service similar to the db adapters?
ObjectId(59fd5c33c1668e6f02250a8e),❓ 🙋 how do I restrict emit of an event to the socket who started the request?
ObjectId(59fd5c33c1668e6f02250a8f),how do I prevent the event from being fired? It's a service from db adapter
ObjectId(59fd5c33c1668e6f02250a90),How do I know that the connection.id is not the user who is responsible for creating the event in the first place?
ObjectId(59fd5c34c1668e6f02250a91),"How do I set response headers for a specific service endpoint? Adding them to the params.headers in an after hook doesn’t work, since I guess those are the request headers"
ObjectId(59fd5c34c1668e6f02250a92),"hey guys. I have a feathers service which collect data and contains
where: {
                        user_id: hook.params.user.id
                    },
This is working from a client. Now I have a different service which is calling this one in an after hook from a patch. The patch too is called from the client and both have authentication.hooks.authenticate('jwt'). Now I get the message that the id is undefined. debugging, it is the id from the hook.params.user.id. So how do I pass this one from the hook? I tried to console log it at the top of my patch hook but it doesn't have hook.params.user"
ObjectId(59fd5c34c1668e6f02250a93),❓ 🙋 How do I patch roles array using feathers-mongoose service? I'm using the following and haven't checked if it works or not. 😐 https://gist.github.com/anonymous/3b81fa099d18b62928fb2bdfab3159b3
ObjectId(59fd5c34c1668e6f02250a94),"How can load all models in tests or what do I make wrong? I get error: ""SequelizeEagerLoadingError: items is not associated to blocks!"" In tests I call service for getting blcoks, blocks have items. If call api in application it works fine, but not in tests
return app.service('api/v1/blocks')
          .get(blockId);
"
ObjectId(59fd5c34c1668e6f02250a95),"Hmm, how do I emit events from a service to the corresponding socketio websocket?"
ObjectId(59fd5c34c1668e6f02250a96),"How do I ""log in"" the user I create, to make sure he can only update/delete/view himself, and not other users?"
ObjectId(59fd5c34c1668e6f02250a97),"Hellow, I am using nodemailer-sendgrid-transport and feathers-mailer to send mails for resetting password purposes on the backend, on the app i am making, i use feathers/client,feathers-socketio/. My doubt is why is the app having a timeout and moments after the email service responds with a success. On the client:
export const socket = io(env.BASE_URL, {
  transports: ['websocket'],
  forceNew: false,
  timeout:7000,
});
Response on the server sometimes after a timeout error has appeared in client
type  sendResetPwd
info: after: messager - Method: create
Sent email { message: 'success' }
info: after: auth_management - Method: create
Can someone tell me how precisely do i increase the waiting time on the client because the timeout parameter clearly is not working, not for me"
ObjectId(59fd5c34c1668e6f02250a98),How would one make an insert using a service on the server? I have a startup script that I want to run after the application boots up and look inside a file system and do a few actions with the files as well as record them. How would I go about importing the service on the server?
ObjectId(59fd5c34c1668e6f02250a99),"How do I get the currently logged in user, or just simply check if it's logged in or not?"
ObjectId(59fd5c34c1668e6f02250a9a),how do i write to postgres? any concrete examples?
ObjectId(59fd5c34c1668e6f02250a9b),How can I do a redirect and add a new JWT at the same time from a service?
ObjectId(59fd5c34c1668e6f02250a9c),"hey i just want to find ALL entries in my service, every single record, how do i do it? right now if i do service.find with no parameters it limits it to 10 entries, if i explicitly set $limit to 1000 it limits it to 50, but i want every single entry, how to do so?"
ObjectId(59fd5c34c1668e6f02250a9d),"OK, a quick help, anyone knows how to call a service internally without auth? I remembered read it somewhere but forgot how to do that ….. 😂"
ObjectId(59fd5c34c1668e6f02250a9e),"❓ 🙋 After populate and serialize, how do I cleanup the response forwarded to the user i.e. without the _computed and _include arrays? Using the exclude property, it did not the _computed array.
    exclude: ['_include', '_computed'],

`"
